x,y,Class
0.8783552952265118,0.5950513632598996,C2
0.8421274477070486,0.5682630278961313,C2
0.8599084416978019,0.6117435915847668,C2
0.9026607772848805,0.6341569883350319,C2
0.8696049169262385,0.6378555859844078,C2
0.8178663050747905,0.5496808781839464,C2
0.8399204170472112,0.5511770863999328,C2
0.7770363641764367,0.5246011359267166,C2
0.8536519734682024,0.5842893807158792,C2
0.8327053920533011,0.5894735889442002,C2
0.77902241160611,0.5145273581120666,C2
0.9315161772143701,0.5106085156605595,C2
0.8981352946855985,0.5040794798374424,C2
0.8028208886700154,0.4486108868779724,C2
0.8330147926885321,0.4269259935381102,C2
0.840830659843491,0.4123873432950581,C2
0.9247172103654304,0.38744873984551437,C2
0.8688739933932997,0.3898128411991554,C2
0.8181323590608374,0.40899094977455847,C2
0.8466641245500653,0.4768641079169701,C2
0.8642194139103783,0.3577288931589617,C2
0.8135277641106967,0.39181128712589985,C2
0.9023211150200842,0.32491978942737393,C2
0.8460097695795903,0.3938061568754673,C2
0.8503695127174896,0.3802058244179755,C2
0.8722501646392988,0.3122423401865515,C2
0.799402400479483,0.29146634594815485,C2
0.787985121902564,0.306169812580597,C2
0.8540386010579077,0.3309128157272071,C2
0.8498851965239856,0.3379586635575377,C2
0.8551538697304873,0.356760865372719,C2
0.8429314498812427,0.27065969228756354,C2
0.8666197022925344,0.2463385951605417,C2
0.8132291369953799,0.30366041303780467,C2
0.8609177105640616,0.24795501979735046,C2
0.8273489664060355,0.2580014339366525,C2
0.8295598836584532,0.30079633262712363,C2
0.8345744350363896,0.2480508477582427,C2
0.8413848364589609,0.2620403254112405,C2
0.8005740605665321,0.25330214974764087,C2
0.8423854239418584,0.20274792635334477,C2
0.8741677715474995,0.22946590589892554,C2
0.8431380658509169,0.26079468417506513,C2
0.8287250007611869,0.20159597394879028,C2
0.8580153717741281,0.24709631278709784,C2
0.8245746837755865,0.22827089399588502,C2
0.8671069069249655,0.16762650458110345,C2
0.913385758664552,0.1969866453554906,C2
0.9058399311196638,0.1863869797774316,C2
0.9332909316813031,0.14513338429518663,C2
0.8613845311590657,0.15114131870411973,C2
0.8788103549027824,0.16527732488607708,C2
0.880710539696972,0.1641887627691357,C2
0.8479721444867253,0.17104854684538023,C2
0.83214797645389,0.12279312683345472,C2
0.8481262176720562,0.12496481383866698,C2
0.9568108182899953,0.11707493838822677,C2
0.9227904822077625,0.06776759789593301,C2
0.8354971067891936,0.12157039678405142,C2
0.8710413084559697,0.11604818722672387,C2
0.8538996869142268,0.12256847220102544,C2
0.8362422593186194,0.1228192056599743,C2
0.8541905299710955,0.09600976245979825,C2
0.8602280288817479,0.06332955759679701,C2
0.9345641840198368,0.11545226160911681,C2
0.8752438798253304,0.14421451361689733,C2
0.8719654764458974,0.10550276761184997,C2
0.8621502201870442,0.25146319200348466,C2
0.8936956423854809,0.3177966039973137,C2
0.8245930370133565,0.2909611839876315,C2
0.8225927829360365,0.3515989761464733,C2
0.8258824008951927,0.37487738957118866,C2
0.8631866699663583,0.36560770404215326,C2
0.8081312903043198,0.49029540900812263,C2
0.7636461595210392,0.4168014000482691,C2
0.8145317256379243,0.5190181927109042,C2
0.8225903929062,0.48154827022895297,C2
0.7442017906475309,0.4839603627761764,C2
0.8012747072564371,0.6069286086110592,C2
0.8035087518325963,0.5378299892064854,C2
0.7786375033621343,0.4761870762016734,C2
0.798718332723679,0.5563627104528296,C2
0.806127238309645,0.5124538088830926,C2
0.7683513726857801,0.5484100144041124,C2
0.7855150062157518,0.5707722023602075,C2
0.7258500545309174,0.6094716352935102,C2
0.7010501164727547,0.56903335391452,C2
0.7895734384714874,0.5926942702560762,C2
0.7148654973674562,0.5962312176316279,C2
0.7286672663371734,0.6032033108016044,C2
0.6941762384077508,0.6059247925609854,C2
0.6859046189638622,0.6049292616481811,C2
0.7244526599994718,0.5909170343664117,C2
0.7050883690886808,0.6393967622420151,C2
0.7041642409999588,0.5812444221972993,C2
0.6927702010210317,0.5745458733507879,C2
0.7521113051019875,0.6296071244507423,C2
0.7270998808478422,0.5403807854492507,C2
0.7259033907371383,0.6184851195517469,C2
0.6039843637706043,0.5758906745451827,C2
0.6834076249696249,0.6644301183957353,C2
0.5915193826624635,0.630505967913163,C2
0.6089698924394267,0.6714987543129904,C2
0.6836248629079845,0.5941040038152515,C2
0.6655457466321668,0.7077626050265777,C2
0.6428363057428423,0.571338184778035,C2
0.6246155694252993,0.69548184545674,C2
0.6006989289835937,0.6520489300727528,C2
0.5957487438505098,0.641412769137704,C2
0.6020057374031255,0.6281609869570953,C2
0.5024040817099973,0.7056046416382434,C2
0.5528185098917879,0.6238560537917056,C2
0.5121839401899234,0.6098732252784193,C2
0.52336397759068,0.6509161414225023,C2
0.5262837804136027,0.6550831579471521,C2
0.5318830259942642,0.6483890574363854,C2
0.5054930486901794,0.5305176229672336,C2
0.444661976634547,0.6196515045306923,C2
0.522468934089865,0.6042014664561116,C2
0.5016302316478433,0.6335646309437533,C2
0.5057289516535779,0.5730866950622221,C2
0.5377235481409282,0.6162813493193546,C2
0.5207803178612754,0.5629106249352949,C2
0.5175672686903046,0.5730201485049661,C2
0.5111307087425909,0.5212804927522053,C2
0.5175532363111384,0.4813522228296378,C2
0.48759947572211193,0.5314740449653897,C2
0.5293673413600787,0.4979621882610658,C2
0.49465306781419277,0.4822229903822484,C2
0.5071197857221302,0.46358017300775295,C2
0.4824872439064489,0.433357220722736,C2
0.5462642545354544,0.47741116506553494,C2
0.5952404931299884,0.478948742968635,C2
0.5466663782623109,0.48340329092732426,C2
0.43554331383458345,0.43005317984697383,C2
0.5390243902757468,0.3906075472604715,C2
0.5184123293755449,0.47552834538619165,C2
0.5350041455170539,0.41223832300393487,C2
0.5697710527302864,0.36494391070769777,C2
0.534443964695973,0.42583295529405535,C2
0.5542891631581277,0.44643921057901903,C2
0.5368810486134546,0.48074272737720275,C2
0.4810601809516237,0.3841167315602641,C2
0.5487619594015972,0.43039298402138176,C2
0.5456656627747548,0.3826225730581941,C2
0.5182358560034497,0.4396916745244886,C2
0.5482081595209483,0.39388053022807806,C2
0.5431314848612184,0.48696424811487365,C2
0.5113679405931092,0.39033216797765485,C2
0.4880424182596196,0.37603168889627125,C2
0.4941522384231873,0.32305031160851616,C2
0.5572573457117576,0.43777254044814984,C2
0.5017957080518715,0.3701674404212463,C2
0.5354691608197121,0.33372810774044637,C2
0.4948246028343301,0.33696349575676315,C2
0.5070061204500567,0.36721560820858146,C2
0.5465586609162457,0.33035115492606854,C2
0.5450574799642506,0.3159423683144655,C2
0.5184779330335207,0.3813867991388181,C2
0.5741163795727823,0.3118550785197555,C2
0.5037110629973877,0.27470298678556476,C2
0.5016852705501286,0.3108301008495763,C2
0.5309996288493356,0.2956187248330198,C2
0.5629617450919786,0.25705867182121866,C2
0.6135062025405785,0.295998452577448,C2
0.49156071401731877,0.2766748174318412,C2
0.5514072418113384,0.2601296557415062,C2
0.6007675415150372,0.2977993466336012,C2
0.5697235609589085,0.24641070346094426,C2
0.5457151289800494,0.2754660649147729,C2
0.5653260904521877,0.2552995811035203,C2
0.5707713752739764,0.3105275336958958,C2
0.6303789351986416,0.23548404171141757,C2
0.6372879646710222,0.275344204459359,C2
0.5688769085330624,0.2952925617151258,C2
0.6648169490495419,0.2696136133639495,C2
0.589203481163284,0.21324436799481497,C2
0.6217900877763055,0.2273086598743116,C2
0.6282409165123437,0.23891177301960864,C2
0.5982529831310587,0.25486669051132915,C2
0.6577327656789629,0.28860684929819747,C2
0.5845032909895118,0.3089951920722054,C2
0.6553555300629635,0.25816063912126697,C2
0.6687926426014582,0.2706738062530165,C2
0.6644075615720343,0.21684524930488275,C2
0.6946952470374359,0.2583219989066891,C2
0.6459783284732835,0.29253125819968895,C2
0.5760726599007683,0.2650273818361771,C2
0.7058965214151859,0.27598079549426174,C2
0.6433740174653502,0.35815100273877404,C2
0.6385209387681916,0.24807029442153364,C2
0.6213108383945527,0.25894816719248887,C2
0.6028205961307441,0.19862193428699046,C2
0.5878226240113987,0.277513028941334,C2
0.6489935722860647,0.2059949642835987,C2
0.6785461602808927,0.30692227252464405,C2
0.6209683241580242,0.21616413450772676,C2
0.6463148843822444,0.20637762631087772,C2
0.6868584931699967,0.243630796311204,C2
0.6296493548817953,0.28572716925270764,C2
0.5847326841275992,0.18935041928258564,C2
0.6197281511266055,0.1910231715293612,C2
0.5826006147875142,0.162723049439663,C2
0.6224441958826293,0.23688136433564158,C2
0.57208818694802,0.21656924638301367,C2
0.5486347593613052,0.23749783108439915,C2
0.6342445282251921,0.16327373575893048,C2
0.6032489386279577,0.186728640766268,C2
0.6145301468680228,0.24115154379981701,C2
0.564816010993033,0.11625839464058552,C2
0.5322435693690831,0.15947895116752764,C2
0.6124181332905655,0.10543786753397583,C2
0.6120721570921916,0.17479120203773807,C2
0.5415313356153186,0.18890341008155656,C2
0.6062451484357833,0.14284493939804913,C2
0.5670380616191194,0.14214845741522836,C2
0.5525226462791276,0.0762950016870711,C2
0.5246189246540849,0.0828231955426591,C2
0.5710894638865417,0.1730363954497516,C2
0.5651998057745463,0.1537368049858862,C2
0.5592807640486868,0.1648740052997457,C2
0.46347341399828446,0.0713194541837431,C2
0.5216302490491609,0.07690195388858603,C2
0.5376900591138497,0.07934727468884267,C2
0.5321932575007648,0.14647103105187864,C2
0.46967394738448126,0.14634982695221932,C2
0.5289104552205643,0.14394414464761943,C2
0.5401616136095228,0.08952418567916523,C2
0.43834030422503983,0.15704407562502254,C2
0.5006333595534089,0.1301821577206834,C2
0.4590815853732854,0.17055167185875159,C2
0.49559590510506274,0.21030809799212064,C2
0.4503816409319747,0.16397561095511068,C2
0.4869863578051827,0.20672371242221232,C2
0.4837216794356406,0.19396068834503521,C2
0.5422867049058924,0.22178783123307946,C2
0.5180454325434132,0.26893070393046836,C2
0.5344975518224265,0.26984038616230355,C2
0.4477931027589962,0.2666390796363967,C2
0.4101564377042918,0.3501207895040656,C2
0.42917674035552233,0.3145507796630138,C2
0.4439638509895637,0.3433855620280943,C2
0.4791066439126604,0.3365088157450645,C2
0.5335818343333514,0.347397543002855,C2
0.4741239120944575,0.3411886983594412,C2
0.4910430894353208,0.38408319508868194,C2
0.5058113572601702,0.3512908126911491,C2
0.4580719231110538,0.37826843110831726,C2
0.4778213678872585,0.34183897949869735,C2
0.43479186008811954,0.3986090461923438,C2
0.4009108117237019,0.4115794050428432,C2
0.478137255172853,0.3960984364360125,C2
0.47044384470571265,0.39413680158316083,C2
0.4717635156200612,0.40616505744282977,C2
0.4999739743029681,0.41263148174240255,C2
0.5125570233900951,0.4092744346521667,C2
0.4610943593363921,0.456235987367606,C2
0.4325451439998768,0.43847319729151374,C2
0.4392052541130009,0.44406266664917643,C2
0.4105348224686087,0.5057184355699428,C2
0.5222506621244956,0.5210952958977083,C2
0.4259283710277826,0.5604915092582833,C2
0.4645962689067223,0.626158063444532,C2
0.4004329098470186,0.5818167279848673,C2
0.45811391404860613,0.6630526721245983,C2
0.432973381589067,0.5597947209198455,C2
0.37875882601908634,0.6122670323894354,C2
0.3923027002021012,0.6477897691807112,C2
0.3872807627276498,0.6369034728353821,C2
0.41984829161306964,0.6415494483881512,C2
0.4265138964809563,0.6178045319163639,C2
0.4108967429974621,0.5953004707181165,C2
0.394387374727837,0.6057883877992146,C2
0.3822244599425162,0.6008706362540898,C2
0.3307077109467108,0.6168418623800052,C2
0.3607701088529508,0.64177958566515,C2
0.3408863374785379,0.5940313763643955,C2
0.31154906958883166,0.5863518036713308,C2
0.29674711290482586,0.6378661066239657,C2
0.2326713629462188,0.6775805452698922,C2
0.2292542385980029,0.6019924797906743,C2
0.30407009358610565,0.6968635461870714,C2
0.25405406371824557,0.6202557845790353,C2
0.2878651605555639,0.694082317120934,C2
0.253069991587731,0.5984316735091091,C2
0.24287657578401659,0.6150500698229865,C2
0.28519395737612663,0.6232505417586961,C2
0.23976403898168086,0.6039063859106628,C2
0.21345795130989997,0.6432213986153571,C2
0.21737371671777392,0.6531694590300511,C2
0.2447295255357273,0.6216676524101965,C2
0.17593879559093806,0.7124848405199192,C2
0.1937818672749689,0.6816141910316285,C2
0.16912253600618732,0.6340217288009784,C2
0.19282343246970854,0.6750971291102279,C2
0.20554601310727774,0.6433257475014154,C2
0.19203024340531188,0.7023557932590843,C2
0.18659949518294713,0.6685601376870195,C2
0.21927641611311668,0.5887374076877946,C2
0.19841235959180836,0.6686983690975868,C2
0.17501512191035792,0.7082740963861701,C2
0.1835183179014087,0.6427016546934423,C2
0.17748174082342916,0.6775389998246939,C2
0.2689381483799508,0.6681774755427443,C2
0.45012709041555987,0.7153258082390874,C2
0.30575699254463584,0.6839608847784555,C2
0.32937868264924763,0.6354472353070186,C2
0.36734773239045265,0.6837014329504351,C2
0.3341850042109825,0.6732664502454858,C2
0.4572657713069192,0.6676577068911569,C2
0.40769282138236673,0.7339379495270294,C2
0.44927550754514567,0.7525246741103502,C2
0.5602782578224451,0.6805965366032044,C2
0.6072792244148796,0.6568897438022517,C2
0.6461942847566882,0.7421166169850885,C2
0.6862528938774696,0.726345029345057,C2
0.7551707941798563,0.7202705544666711,C2
0.8030995978762894,0.72021025082812,C2
0.8664927541515149,0.6700761538606005,C2
0.8480472665265384,0.6547613627751231,C2
0.8624104920037416,0.6745171223103554,C2
0.8722304314376919,0.667581858749157,C2
0.8635494634986979,0.6026477368873815,C2
0.8149364124048927,0.6454888375975795,C2
0.8362558047552063,0.5679988186509005,C2
0.7883828244846192,0.5795410423392383,C2
0.7454511888704481,0.5877402770711151,C2
0.7858941492691411,0.5866363198927057,C2
0.7396185686713362,0.6031168431737707,C2
0.7921803964273788,0.6140030258967564,C2
0.7222201152749961,0.5788846089487478,C2
0.774868019126101,0.6703289182216869,C2
0.8218490992367864,0.6013294784137174,C2
0.8993863909644255,0.5725614006195684,C2
0.8897037446574559,0.6921309668704803,C2
0.8604408889400843,0.6804698103200736,C2
0.8382554675813827,0.697757534222186,C2
0.769414807078083,0.7010377417225336,C2
0.6718709189291978,0.6918121916823331,C2
0.5394154561603111,0.6416307800672042,C2
0.5465455934703479,0.6477437463989022,C2
0.47485698016650824,0.6937378803638357,C2
0.43989105977194054,0.6645121788015625,C2
0.3852692773226873,0.6618929583904779,C2
0.3427891734379517,0.6270689496924656,C2
0.33465491582122353,0.6468713145908882,C2
0.3525853127021547,0.6396392940589336,C2
0.1916539027062607,0.6987700603741854,C2
0.23900764347501388,0.6815934079745498,C2
0.2785082742707648,0.6735241564200716,C2
0.21434690825938024,0.6973888943449693,C2
0.21471903760305852,0.6728767642420429,C2
0.16582145470976684,0.6453245915470288,C2
0.21295688125999465,0.6657948785888494,C2
0.20541663524176199,0.6716341684784181,C2
0.1623595636457211,0.6681838527062545,C2
0.15605085585691075,0.7141437248098154,C2
0.13361558520390227,0.6087380502523585,C2
0.20210324113102288,0.6785581621128903,C2
0.2080977255900927,0.7489998206517686,C2
0.17553028623230793,0.7103995011554869,C2
0.17603654681111178,0.7071464653618018,C2
0.14636987849661298,0.7006128877799488,C2
0.15351993904999073,0.6998134370026196,C2
0.370839435780866,0.5855705469459948,C2
0.26930814458323743,0.5186618382797482,C2
0.3061856066676397,0.5374063793040147,C2
0.3064015938281524,0.5132936291741654,C2
0.3100306160607866,0.5202392756791473,C2
0.3460695555446884,0.45276955874043257,C2
0.3301929946818142,0.5314227225670887,C2
0.32843584015900135,0.4924998713395276,C2
0.33177848333030385,0.47520403601673916,C2
0.31754034535883296,0.4709449937139205,C2
0.2652416690484273,0.4869247289536826,C2
0.30782655454141067,0.45508712286814823,C2
0.2350622448141314,0.3595511820441941,C2
0.2941383309327412,0.4249606092482714,C2
0.28018529269930936,0.3767554878893817,C2
0.25119501399482697,0.41154293860493996,C2
0.26765002073435873,0.39152452536071325,C2
0.1997244388473155,0.423782949247176,C2
0.2920764438101673,0.406471403704732,C2
0.2521082738080615,0.3646127380821357,C2
0.2800747154794223,0.35752248980071155,C2
0.16468167952606239,0.37363553403260835,C2
0.19320048490734415,0.4083353330973588,C2
0.22755811071136195,0.3029401892094622,C2
0.2171428226744956,0.23577727506001603,C2
0.14009095420612516,0.38677207601194075,C2
0.19021069407965321,0.3275448782243944,C2
0.1697241601662824,0.3069006527454715,C2
0.22406571817565793,0.32021624188956044,C2
0.23085265593502513,0.2941818380970668,C2
0.24796167227939048,0.2601998372733808,C2
0.1812959652206048,0.24618173599652016,C2
0.1868042189914605,0.22040448829955678,C2
0.1519714185383303,0.17807937920579167,C2
0.27233637322312193,0.11630579270156313,C2
0.2534342949920277,0.16753209921838186,C2
0.1726586336385721,0.17158384714772745,C2
0.23834424142793675,0.14315782430340618,C2
0.29047308065653066,0.12005789456208604,C2
0.18715547664232682,0.18179754085125932,C2
0.2075267199058445,0.1568184708038767,C2
0.25176195057029743,0.1808792004930135,C2
0.24585672131577765,0.10332814243986897,C2
0.25670539138245246,0.1549729760187944,C2
0.30973751210180034,0.18950320640287246,C2
0.25206763320219455,0.18251061015884595,C2
0.23081325527641122,0.17702332055502026,C2
0.23420736767601777,0.12316577793357855,C2
0.22943137662534036,0.14124506556543,C2
0.22711848771480786,0.15330790785484902,C2
0.2093951660202667,0.19803896947826957,C2
0.21440832280022587,0.1902702392326659,C2
0.22704153271663483,0.24358659395822604,C2
0.23296622292297042,0.26726290460127583,C2
0.27710196535898474,0.21475368897626498,C2
0.22775086677288212,0.27228069469069943,C2
0.2369726802924515,0.2685196305938043,C2
0.2926820393348105,0.2612142330789637,C2
0.2603751433680864,0.2835682367526063,C2
0.24824145971085243,0.31316505668475575,C2
0.30266110977901906,0.3112011537885621,C2
0.39651258088436125,0.3002237646514382,C2
0.31528540747274636,0.3455022464328834,C2
0.2882213809590937,0.3164718008259731,C2
0.3250873176898156,0.3281625580181225,C2
0.3483737936951097,0.36918279271795706,C2
0.24605142458421178,0.33288223488275637,C2
0.311067481439452,0.4101863788563007,C2
0.30333259327004064,0.3466405577338385,C2
0.31607140886373286,0.3469065507507717,C2
0.22982574614157814,0.3962205951407718,C2
0.254932366939673,0.37424188317266005,C2
0.2807867700683304,0.2692501244066346,C2
0.3005667932810091,0.30818875536878465,C2
0.24720134502495014,0.23459868920776944,C2
0.29785020119654443,0.23186564518504638,C2
0.265041105989889,0.29093492083561084,C2
0.2381922634230374,0.29044996976857446,C2
0.32677570387368204,0.22443567101472975,C2
0.2862531815998686,0.2957744015402449,C2
0.2990814160258125,0.2993086801885869,C2
0.325278024705003,0.2901521706669599,C2
0.2819885482449279,0.32389043144009405,C2
0.2795530132907704,0.25683493821582615,C2
0.3028247766936615,0.3863540262971215,C2
0.28360975270705624,0.366288869405721,C2
0.2907650954158202,0.5014109693411749,C2
0.31843072383950016,0.4784722239173956,C2
0.29847174337983345,0.4862018304941823,C2
0.2745438561307114,0.4972695253327615,C2
0.2534940268315274,0.5113047895180354,C2
0.24871175205361531,0.5145805369686262,C2
0.290826396053432,0.5514611400863251,C2
0.27924272745908624,0.5674539313811374,C2
0.2325366561119201,0.5432700638613371,C2
0.28749962927055495,0.5585593866382236,C2
0.3363339664276786,0.5607460666518308,C2
0.2787489838719103,0.5962648382082899,C2
0.28683665567152905,0.5796559122667726,C2
0.28218835100639605,0.6276175325647957,C2
0.3538798647836541,0.6006575343724232,C2
0.2942190561772066,0.6375127547081264,C2
0.265238685942174,0.6577295978951321,C2
0.28570973337612465,0.6583706662201941,C2
0.26320930003501086,0.6125923714431565,C2
0.19661066847369285,0.6971868168493219,C2
0.24501813747956946,0.6800198655830131,C2
0.23712895929462513,0.6484066641754211,C2
0.1908169991135694,0.6711601807476795,C2
0.21074059473361234,0.6912999248139151,C2
0.1911104434698471,0.6270638875833351,C2
0.18092270035922436,0.7206835516654941,C2
0.20558034407900308,0.6854451839572069,C2
0.21504740050757082,0.679894120115054,C2
0.2330610297569733,0.6635993857152394,C2
0.18249289929582063,0.7060339029682036,C2
0.2238690643640479,0.6819060207455784,C2
0.16846046303306644,0.6605740787414723,C2
0.07886531262403541,0.7145431904206968,C2
0.21765423975832143,0.6850071320054961,C2
0.2047568718681348,0.696859381272928,C2
0.11209181144350988,0.7242500049266131,C2
0.1708858843524816,0.7044375108000267,C2
0.15614703887681872,0.7051984259006915,C2
0.12573798278828008,0.7216414920531533,C2
0.16278415956741724,0.6970539786244715,C2
0.120340627172489,0.7599204954088938,C2
0.14358703711201992,0.7609134028930953,C2
0.12744710839627202,0.7797486263485696,C2
0.14672416460164853,0.6753823933753141,C2
0.09021608136001713,0.7038356144571914,C2
0.146009464809926,0.6707813809193363,C2
0.12950126160219855,0.6832706701675847,C2
0.14627698408423093,0.7080692121605152,C2
0.09572523783570794,0.6620976894574462,C2
0.13894401201984982,0.7319332565604083,C2
0.09091816933502411,0.7199469515547736,C2
0.07839592395162774,0.7145740059627731,C2
0.06344171375569857,0.692906343583201,C2
0.10129186120845823,0.6960232684989356,C2
0.1054475666512308,0.6677897108379527,C2
0.1400933271024736,0.7221928515735196,C2
0.09131707876900962,0.7744556368960969,C2
0.10042175574151908,0.7470301147846697,C2
0.04285364218071178,0.7594210356812711,C2
0.07660406056755092,0.69631967684362,C2
0.08441339749651663,0.7124632361541763,C2
0.037815768716934074,0.7107168277763527,C2
0.14658491053316267,0.7033375361215108,C2
0.03955363661108305,0.6947317971954988,C2
0.06461787546961306,0.6323123007415288,C2
0.08666953702851925,0.6847981598794161,C2
0.04841654028937905,0.6957367983104571,C2
0.021022198449587588,0.7428546677223619,C2
0.03726917422838729,0.7166172633586079,C2
0.027991771045147433,0.6946358429770219,C2
0.02255788572248946,0.6882807823830153,C2
0.03973135002071869,0.6555905602306866,C2
0.056088643385592656,0.7088207067093454,C2
0.050696441645903895,0.7304813399514967,C2
0.00992408832836288,0.7041707650339917,C2
0.046729721562207636,0.6992693708060919,C2
0.11531691135675552,0.7377466954678971,C2
0.2108216193735999,0.7182370586749532,C2
0.25664936537560734,0.6545157902853073,C2
0.3170201601170838,0.7041797413558739,C2
0.3315509393419311,0.6442044045584209,C2
0.45933182069520967,0.6878636199989558,C2
0.4915053438102041,0.6939585098462964,C2
0.45648730334506843,0.6439185096928847,C2
0.46061532197199556,0.6343543922512207,C2
0.49951334833447875,0.6825604023898382,C2
0.49078704823246116,0.6473506865638187,C2
0.5273724011369045,0.6893149150575911,C2
0.5211679755069206,0.6898937256769714,C2
0.554186447229617,0.6783104351068614,C2
0.5209194164054621,0.7288561253669127,C2
0.571009922487972,0.7510837196557038,C2
0.5690333975040609,0.694558292785627,C2
0.5907254237647274,0.7417274988734098,C2
0.629983521665557,0.7389320095068457,C2
0.6002713744041869,0.7192234705836079,C2
0.7127795221282053,0.6850341634926969,C2
0.7137975451427779,0.7096207297213637,C2
0.7327317954880519,0.6581273448227359,C2
0.6484836439823588,0.7237308238671194,C2
0.7158591839646103,0.682360355098153,C2
0.6522193636440192,0.7348972076808868,C2
0.6677923941878553,0.7364216059951525,C2
0.6650701031883892,0.7379921962766203,C2
0.7365761531870515,0.748147787810816,C2
0.7005739018518143,0.7378389403421108,C2
0.7263680394379024,0.711623977120682,C2
0.7760260410985591,0.712261251883648,C2
0.8319866819014898,0.7089928022424594,C2
0.8067840315590284,0.7384084609098879,C2
0.8629975322036245,0.6889739041681552,C2
0.8739129197763426,0.6162959082824182,C2
0.8684322434187869,0.7039894069480974,C2
0.9114933310488261,0.6674810853349944,C2
0.8752328701638383,0.6703177854490595,C2
0.7947282196121946,0.6846080896435406,C2
0.7636910775746997,0.6355604434820232,C2
0.6848337728218837,0.7468965477187048,C2
0.6300565862018089,0.7441453516344647,C2
0.4802515846668423,0.7742929250621409,C2
0.47749190555745447,0.755185018869474,C2
0.5507681698442007,0.7441726407120475,C2
0.20360508382777193,0.7222309134113867,C2
0.2526879518244568,0.6749860432633923,C2
0.24692154384486661,0.7346503878628751,C2
0.37920780516714253,0.7144755671686593,C2
0.3398154087311417,0.691479078373018,C2
0.41247409310136773,0.7494477502344753,C2
0.49087864109343327,0.7173182590951627,C2
0.4384359869573672,0.6660935168643954,C2
